order_id,customer_id,order_date,product_id,quantity,unit_price,total_amount,order_status,payment_date
92279,7137,2025-01-26,165,7,82.48,577.36,Completed,2026-03-17
92280,6550,2026-03-22,285,4,288.83,1155.32,Completed,2026-06-08
92281,3917,2026-08-02,85,6,469.92,2819.52,Pending,
92282,8402,2025-04-04,293,2,381.31,762.62,Completed,2025-12-14
92283,9350,2024-09-13,76,3,108.99,326.97,Completed,2026-01-15
92284,9537,2025-12-13,181,10,433.13,4331.30,Completed,2026-04-01
92285,7886,2024-12-21,331,3,380.63,1141.89,Pending,
92286,5247,2025-06-27,238,9,417.68,3759.12,Completed,2026-05-17
92287,3159,2026-04-20,286,6,205.49,1232.94,Completed,2026-05-06
92288,7040,2026-06-23,213,9,340.42,3063.78,Completed,2026-07-31
92289,2975,2025-07-10,262,7,373.57,2614.99,Completed,2026-07-20
92290,3069,2024-12-16,225,10,416.08,4160.80,Pending,
92291,6795,2026-06-08,82,2,156.07,312.14,Completed,2026-06-16
92292,3871,2025-02-22,205,1,310.64,310.64,Completed,2025-09-11
92293,8220,2026-06-02,14,5,306.52,1532.60,Completed,2026-07-16
92294,5860,2024-12-01,345,10,406.69,4066.90,Cancelled,
92295,5548,2026-06-03,13,4,188.24,752.96,Completed,2026-06-21
92296,3894,2026-06-27,21,2,374.77,749.54,Completed,2026-07-01
92297,502,2025-12-27,298,9,33.16,298.44,Completed,2026-03-08
92298,6441,2026-06-15,211,9,251.35,2262.15,Completed,2026-08-04
92299,1241,2025-03-12,402,5,27.39,136.95,Completed,2025-06-09
92300,3642,2025-07-07,45,7,35.00,245.00,Completed,2026-05-24
92301,1497,2024-10-05,241,5,34.97,174.85,Cancelled,
92302,2432,2025-06-29,173,5,17.80,89.00,Completed,2026-04-23
92303,612,2025-11-04,135,1,332.45,332.45,Completed,2026-08-13
92304,5174,2026-07-11,455,9,341.77,3075.93,Pending,
92305,721,2026-03-16,127,2,475.06,950.12,Completed,2026-04-10
92306,7361,2025-05-10,402,5,27.39,136.95,Completed,2026-03-15
92307,5015,2026-01-11,201,7,12.60,88.20,Completed,2026-05-25
92308,3629,2025-03-05,26,2,341.74,683.48,Completed,2025-05-13
92309,7918,2025-05-27,105,6,29.86,179.16,Completed,2026-05-08
92310,6614,2025-06-27,88,8,195.67,1565.36,Completed,2026-03-27
92311,2574,2026-07-07,386,6,384.64,2307.84,Completed,2026-08-01
92312,1829,2025-05-11,28,7,229.59,1607.13,Completed,2026-01-25
92313,5820,2025-02-14,412,3,490.05,1470.15,Completed,2026-04-14
92314,3985,2024-10-14,489,8,403.30,3226.40,Completed,2025-10-08
92315,4789,2024-12-04,176,2,458.46,916.92,Completed,2025-06-05
92316,3393,2025-05-14,242,10,50.38,503.80,Pending,
92317,7512,2025-01-10,343,9,71.04,639.36,Cancelled,
92318,1857,2026-06-02,477,1,120.91,120.91,Completed,2026-06-06
92319,3049,2025-08-17,229,8,11.89,95.12,Completed,2025-09-27
92320,3779,2025-04-06,408,6,78.73,472.38,Completed,2025-12-05
92321,6619,2026-07-22,433,8,206.42,1651.36,Completed,2026-08-01
92322,5337,2024-11-08,135,10,332.45,3324.50,Completed,2025-01-23
92323,9130,2026-02-16,361,3,184.26,552.78,Completed,2026-07-18
92324,4943,2026-07-07,231,9,339.04,3051.36,Completed,2026-07-13
92325,9963,2025-03-13,253,10,216.01,2160.10,Completed,2026-06-07
92326,5522,2026-07-29,416,7,99.44,696.08,Completed,2026-07-30
92327,8078,2025-08-30,71,3,415.53,1246.59,Cancelled,
92328,7119,2026-01-19,258,8,217.88,1743.04,Completed,2026-02-09
92329,1036,2026-05-19,495,2,258.84,517.68,Cancelled,
92330,8719,2025-07-09,274,5,82.92,414.60,Completed,2025-07-24
92331,5367,2026-01-14,353,6,401.57,2409.42,Completed,2026-05-01
92332,7476,2025-09-24,12,8,193.16,1545.28,Completed,2026-08-04
92333,2258,2026-03-02,272,10,39.44,394.40,Completed,2026-07-31
92334,4750,2025-01-17,226,9,374.55,3370.95,Completed,2026-04-16
92335,8773,2025-03-31,388,1,126.21,126.21,Completed,2025-12-16
92336,9476,2026-01-09,91,1,333.38,333.38,Completed,2026-07-01
92337,4004,2026-07-28,130,9,390.01,3510.09,Completed,2026-08-10
92338,1220,2026-04-30,249,2,12.81,25.62,Completed,2026-05-02
92339,9947,2026-01-19,360,8,22.23,177.84,Cancelled,
92340,2927,2026-06-29,20,4,75.72,302.88,Completed,2026-07-08
92341,6222,2024-11-13,393,3,235.90,707.70,Pending,
92342,7877,2026-06-02,191,6,432.69,2596.14,Completed,2026-07-10
92343,579,2025-06-26,325,8,146.11,1168.88,Completed,2026-07-23
92344,4928,2024-11-21,162,8,430.78,3446.24,Completed,2026-05-16
92345,4915,2024-08-28,307,6,129.74,778.44,Completed,2026-02-04
92346,9699,2024-12-16,340,1,198.27,198.27,Pending,
92347,372,2025-04-19,353,5,401.57,2007.85,Completed,2025-07-07
92348,9470,2025-11-18,246,9,142.25,1280.25,Completed,2026-02-27
92349,9546,2025-08-05,22,10,113.56,1135.60,Completed,2025-12-09
92350,7530,2025-11-30,164,8,136.00,1088.00,Completed,2026-01-21
92351,7465,2025-07-28,148,7,239.26,1674.82,Pending,
92352,923,2025-08-16,469,8,266.78,2134.24,Completed,2026-03-30
92353,9542,2025-07-03,360,6,22.23,133.38,Completed,2025-10-15
92354,1942,2025-05-21,50,4,206.17,824.68,Cancelled,
92355,46,2025-10-30,72,9,84.98,764.82,Pending,
92356,6944,2025-07-12,127,6,475.06,2850.36,Completed,2025-08-30
92357,34,2026-05-26,396,8,98.97,791.76,Pending,
92358,4576,2025-02-25,335,7,59.87,419.09,Completed,2026-04-03
92359,9843,2025-08-03,297,9,179.21,1612.89,Pending,
92360,179,2025-06-18,194,9,433.30,3899.70,Pending,
92361,1941,2024-08-20,408,1,78.73,78.73,Completed,2025-04-26
92362,7828,2024-10-03,92,10,335.11,3351.10,Completed,2025-06-18
92363,2906,2025-07-12,466,6,190.36,1142.16,Cancelled,
92364,7602,2026-05-23,307,2,129.74,259.48,Completed,2026-06-24
92365,2309,2025-11-25,148,5,239.26,1196.30,Completed,2026-05-31
92366,1026,2026-01-03,254,7,450.14,3150.98,Completed,2026-06-03
92367,9382,2026-08-04,235,7,121.23,848.61,Completed,2026-08-09
92368,6797,2025-03-18,292,6,121.95,731.70,Completed,2025-07-24
92369,6314,2025-12-04,413,10,300.47,3004.70,Cancelled,
92370,916,2026-07-18,348,9,130.39,1173.51,Cancelled,
92371,4869,2025-03-10,369,4,335.58,1342.32,Completed,2025-10-29
92372,9633,2024-09-04,340,10,198.27,1982.70,Completed,2026-07-20
92373,9044,2026-05-04,38,5,36.69,183.45,Completed,2026-06-27
92374,3068,2025-02-13,195,6,278.20,1669.20,Completed,2025-03-29
92375,9516,2026-01-17,383,8,297.95,2383.60,Cancelled,
92376,9718,2025-06-16,214,4,321.27,1285.08,Completed,2025-08-07
92377,9083,2024-08-13,350,7,66.62,466.34,Completed,2025-05-24
92378,1959,2025-11-19,444,1,91.87,91.87,Completed,2026-03-28
92379,2855,2025-08-21,259,7,202.37,1416.59,Pending,
92380,8410,2026-04-23,214,6,321.27,1927.62,Completed,2026-05-21
92381,7208,2026-07-02,495,7,258.84,1811.88,Completed,2026-07-07
92382,1026,2024-12-04,72,4,84.98,339.92,Completed,2025-07-14
92383,767,2026-04-20,394,6,30.05,180.30,Completed,2026-05-23
92384,4680,2025-01-27,282,2,68.95,137.90,Pending,
92385,5819,2025-02-02,305,9,341.05,3069.45,Completed,2026-03-11
92386,3437,2025-09-11,311,5,336.71,1683.55,Completed,2026-06-03
92387,5384,2024-11-26,353,5,401.57,2007.85,Completed,2025-12-15
92388,4131,2025-12-26,203,1,326.67,326.67,Completed,2026-07-02
92389,3006,2025-05-21,62,10,312.47,3124.70,Completed,2026-07-05
92390,8337,2026-05-15,422,7,306.99,2148.93,Completed,2026-08-13
92391,310,2025-10-30,124,9,377.24,3395.16,Completed,2025-11-06
92392,4876,2025-01-25,127,1,475.06,475.06,Pending,
92393,2947,2025-03-30,458,9,86.45,778.05,Completed,2026-05-25
92394,5374,2025-07-19,306,6,37.63,225.78,Completed,2026-03-16
92395,5955,2026-01-28,499,4,252.15,1008.60,Completed,2026-02-09
92396,4219,2026-03-13,402,5,27.39,136.95,Cancelled,
92397,1783,2025-04-10,483,4,378.44,1513.76,Completed,2026-04-29
92398,6937,2025-08-05,105,5,29.86,149.30,Completed,2026-04-06
92399,2366,2025-05-04,31,1,301.48,301.48,Cancelled,
92400,1640,2025-07-16,293,10,381.31,3813.10,Cancelled,
92401,1155,2025-05-07,364,4,128.56,514.24,Cancelled,
92402,5369,2026-05-15,408,10,78.73,787.30,Completed,2026-07-10
92403,9169,2025-07-22,245,9,407.46,3667.14,Completed,2026-03-20
92404,4711,2025-02-13,215,9,103.61,932.49,Completed,2026-01-16
92405,7067,2025-05-19,41,2,142.85,285.70,Completed,2025-06-11
92406,9859,2026-04-08,345,7,406.69,2846.83,Completed,2026-04-11
92407,6318,2025-09-03,61,10,161.51,1615.10,Completed,2026-01-29
92408,2965,2025-10-23,378,6,385.05,2310.30,Completed,2026-08-13
92409,1829,2026-01-09,230,5,294.36,1471.80,Completed,2026-07-19
92410,253,2024-12-20,155,5,320.75,1603.75,Completed,2026-01-28
92411,2957,2025-06-22,443,6,369.63,2217.78,Completed,2026-03-02
92412,4800,2026-05-27,185,7,19.29,135.03,Pending,
92413,3095,2024-10-16,150,8,64.72,517.76,Completed,2025-06-11
92414,4224,2026-04-10,104,5,113.33,566.65,Completed,2026-07-31
92415,7583,2026-04-21,416,3,99.44,298.32,Completed,2026-06-02
92416,5876,2026-04-06,180,3,230.14,690.42,Completed,2026-07-22
92417,7982,2024-12-09,291,3,453.43,1360.29,Completed,2025-10-14
92418,2675,2026-05-26,242,4,50.38,201.52,Cancelled,
92419,8509,2026-01-15,411,1,240.07,240.07,Completed,2026-06-10
92420,6087,2025-02-08,414,5,362.09,1810.45,Completed,2025-05-25
92421,6281,2026-02-09,364,1,128.56,128.56,Completed,2026-07-29
92422,7632,2024-10-06,441,10,426.27,4262.70,Completed,2025-10-29
92423,550,2025-12-04,328,8,253.49,2027.92,Cancelled,
92424,7692,2025-09-26,288,9,125.44,1128.96,Pending,
92425,717,2025-11-20,117,8,471.66,3773.28,Completed,2026-06-13
92426,9454,2024-10-03,36,8,357.91,2863.28,Completed,2025-08-12
92427,2347,2025-12-01,208,2,165.57,331.14,Completed,2026-05-18
92428,421,2025-09-08,444,10,91.87,918.70,Completed,2025-09-26
92429,5481,2025-12-02,361,3,184.26,552.78,Completed,2026-05-06
92430,8993,2025-06-25,42,10,125.28,1252.80,Completed,2026-01-11
92431,8662,2025-03-03,419,3,261.75,785.25,Completed,2025-04-08
92432,2514,2024-11-16,496,6,457.59,2745.54,Completed,2025-03-06
92433,902,2026-05-22,448,6,154.46,926.76,Completed,2026-07-14
92434,1174,2024-12-13,480,8,314.87,2518.96,Completed,2025-09-12
92435,1814,2025-02-14,378,1,385.05,385.05,Completed,2025-09-10
92436,111,2025-08-19,301,4,304.48,1217.92,Completed,2025-12-17
92437,3198,2025-12-05,301,10,304.48,3044.80,Completed,2026-01-10
92438,5491,2025-07-08,291,6,453.43,2720.58,Completed,2026-04-01
92439,9031,2025-07-25,126,5,326.82,1634.10,Completed,2026-05-30
92440,7414,2025-06-10,334,5,123.03,615.15,Completed,2026-04-04
92441,5211,2026-07-08,407,5,27.43,137.15,Completed,2026-07-13
92442,5976,2026-04-22,217,1,15.86,15.86,Completed,2026-08-01
92443,6195,2025-12-10,343,4,71.04,284.16,Cancelled,
92444,3469,2025-08-09,478,7,122.27,855.89,Completed,2025-12-18
92445,5239,2025-10-15,270,3,94.31,282.93,Cancelled,
92446,3391,2025-01-02,473,1,405.69,405.69,Pending,
92447,5949,2024-10-18,227,5,74.67,373.35,Completed,2025-03-19
92448,9364,2025-02-21,125,3,14.59,43.77,Completed,2026-07-24
92449,5366,2024-11-20,157,7,470.83,3295.81,Completed,2025-02-24
92450,8804,2024-11-11,273,1,374.33,374.33,Completed,2026-01-03
92451,9120,2025-01-04,276,7,338.61,2370.27,Completed,2026-06-22
92452,8567,2026-06-07,339,4,476.93,1907.72,Completed,2026-06-25
92453,1433,2025-07-01,129,5,235.19,1175.95,Completed,2025-11-26
92454,73,2025-12-17,239,10,346.69,3466.90,Completed,2025-12-17
92455,4056,2025-10-15,271,4,8.02,32.08,Completed,2026-03-09
92456,5580,2024-12-29,475,9,126.14,1135.26,Completed,2026-02-26
92457,6302,2025-03-15,295,1,432.80,432.80,Cancelled,
92458,7654,2026-03-25,370,7,446.21,3123.47,Completed,2026-07-16
92459,2819,2025-10-09,467,7,44.72,313.04,Completed,2026-07-31
92460,3499,2025-04-23,185,8,19.29,154.32,Cancelled,
92461,8868,2026-01-01,113,4,194.60,778.40,Completed,2026-07-05
92462,6921,2025-02-23,396,5,98.97,494.85,Cancelled,
92463,6493,2024-10-13,344,5,416.04,2080.20,Pending,
92464,7877,2025-07-05,374,3,37.55,112.65,Completed,2025-11-14
92465,5867,2025-01-06,242,10,50.38,503.80,Completed,2025-07-14
92466,3191,2025-03-11,352,5,347.57,1737.85,Completed,2025-04-21
92467,1818,2026-04-15,134,2,399.13,798.26,Completed,2026-07-27
92468,8104,2025-11-08,283,6,40.68,244.08,Completed,2025-11-22
92469,7414,2025-01-06,221,3,315.98,947.94,Completed,2026-04-29
92470,3697,2025-06-22,47,2,142.88,285.76,Completed,2025-07-10
92471,589,2026-04-03,433,8,206.42,1651.36,Completed,2026-07-18
92472,6113,2025-11-25,178,7,336.72,2357.04,Completed,2025-12-02
92473,5535,2025-07-19,434,8,327.02,2616.16,Completed,2026-06-10
92474,3729,2024-12-09,471,5,268.31,1341.55,Completed,2026-07-17
92475,9265,2025-12-20,329,6,18.95,113.70,Pending,
92476,5782,2025-04-22,228,2,483.80,967.60,Completed,2025-05-31
92477,5420,2025-11-11,143,5,110.00,550.00,Completed,2025-12-05
92478,3809,2024-10-09,430,1,125.02,125.02,Completed,2025-11-14
92479,6286,2024-10-25,108,7,416.13,2912.91,Completed,2025-10-14
92480,2429,2026-05-21,386,3,384.64,1153.92,Completed,2026-07-26
92481,3912,2025-01-29,286,10,205.49,2054.90,Completed,2026-07-25
92482,5912,2026-08-02,359,4,476.63,1906.52,Completed,2026-08-10
92483,4250,2024-09-11,142,6,171.52,1029.12,Completed,2024-11-28
92484,4879,2026-07-11,22,2,113.56,227.12,Completed,2026-07-31
92485,8146,2025-07-27,241,5,34.97,174.85,Completed,2025-10-10
92486,4764,2024-09-06,416,2,99.44,198.88,Cancelled,
92487,7477,2025-07-31,249,3,12.81,38.43,Completed,2025-08-08
92488,6196,2024-08-25,248,10,12.36,123.60,Completed,2026-05-30
92489,9688,2026-03-01,258,6,217.88,1307.28,Completed,2026-05-08
92490,3466,2025-01-24,370,1,446.21,446.21,Completed,2025-07-24
92491,4321,2025-05-22,431,5,30.98,154.90,Completed,2025-09-24
92492,5031,2025-04-22,465,2,147.11,294.22,Completed,2026-07-11
92493,7975,2026-05-04,32,3,123.53,370.59,Completed,2026-07-11
92494,1473,2025-02-02,42,6,125.28,751.68,Completed,2026-06-28
92495,3583,2026-04-07,315,9,256.31,2306.79,Completed,2026-06-12
92496,8850,2024-11-18,379,5,261.46,1307.30,Completed,2025-02-08
92497,3767,2025-05-30,178,10,336.72,3367.20,Completed,2026-06-18
92498,7770,2025-07-03,230,9,294.36,2649.24,Completed,2026-06-16
92499,1302,2024-10-15,228,10,483.80,4838.00,Completed,2024-12-25
92500,7424,2026-05-03,215,7,103.61,725.27,Cancelled,
92501,2524,2026-05-30,180,2,230.14,460.28,Completed,2026-08-03
92502,1640,2025-10-18,157,10,470.83,4708.30,Completed,2026-07-13
92503,3204,2025-07-12,351,10,447.85,4478.50,Completed,2025-09-07
92504,3469,2025-04-13,233,6,455.15,2730.90,Completed,2025-05-21
92505,5003,2025-06-14,488,4,191.70,766.80,Completed,2026-06-13
92506,104,2026-03-26,424,7,346.67,2426.69,Completed,2026-05-18
92507,4420,2025-06-30,262,9,373.57,3362.13,Completed,2025-12-20
92508,6288,2025-12-30,327,2,442.89,885.78,Completed,2026-01-29
92509,7439,2024-11-20,377,3,68.53,205.59,Completed,2025-07-15
92510,7007,2025-11-01,305,10,341.05,3410.50,Completed,2026-01-09
92511,7248,2026-04-29,293,8,381.31,3050.48,Completed,2026-05-11
92512,303,2025-09-30,45,1,35.00,35.00,Completed,2025-11-29
92513,4059,2025-05-29,105,10,29.86,298.60,Completed,2025-11-11
92514,6093,2025-09-21,46,7,99.84,698.88,Completed,2025-12-16
92515,2922,2025-09-11,480,9,314.87,2833.83,Completed,2025-11-06
92516,4590,2025-12-31,179,9,147.67,1329.03,Cancelled,
92517,3956,2025-04-05,352,10,347.57,3475.70,Completed,2026-01-07
92518,9933,2025-03-09,437,2,211.85,423.70,Completed,2026-04-23
92519,5004,2025-04-19,406,7,378.71,2650.97,Completed,2025-08-07
92520,5000,2024-09-10,452,5,309.24,1546.20,Completed,2025-04-13
92521,8961,2025-10-30,60,6,136.48,818.88,Completed,2025-11-09
92522,7677,2024-10-22,339,8,476.93,3815.44,Completed,2025-02-12
92523,2151,2025-11-19,204,7,477.30,3341.10,Completed,2026-07-04
92524,7512,2026-04-15,383,8,297.95,2383.60,Pending,
92525,3150,2026-01-05,409,4,85.44,341.76,Completed,2026-07-15
92526,2006,2025-01-15,486,2,131.22,262.44,Completed,2025-12-04
92527,2316,2025-10-31,226,6,374.55,2247.30,Completed,2025-11-10
92528,4092,2024-11-20,288,9,125.44,1128.96,Completed,2025-07-01
92529,7743,2025-05-24,355,4,156.72,626.88,Completed,2026-05-28
92530,3619,2025-10-01,82,7,156.07,1092.49,Completed,2026-03-28
92531,6877,2024-10-13,151,8,99.81,798.48,Completed,2026-02-11
92532,4226,2025-01-12,63,5,255.41,1277.05,Completed,2026-06-20
92533,2686,2026-01-27,170,1,222.38,222.38,Completed,2026-04-01
92534,7369,2025-04-29,213,1,340.42,340.42,Cancelled,
92535,5965,2024-10-26,461,2,284.14,568.28,Completed,2025-05-15
92536,4468,2024-12-14,291,9,453.43,4080.87,Completed,2025-09-10
92537,9360,2025-03-02,351,2,447.85,895.70,Completed,2026-07-07
92538,9671,2025-12-15,81,5,430.00,2150.00,Cancelled,
92539,8105,2026-06-27,377,9,68.53,616.77,Completed,2026-07-27
92540,2746,2025-01-08,116,6,429.08,2574.48,Completed,2026-01-29
92541,7976,2025-08-18,84,6,178.82,1072.92,Cancelled,
92542,5389,2026-04-11,370,10,446.21,4462.10,Pending,
92543,1128,2025-12-22,456,2,266.45,532.90,Completed,2026-05-30
92544,7761,2026-08-12,55,10,33.16,331.60,Completed,2026-08-13
92545,3354,2025-07-07,459,1,359.87,359.87,Completed,2026-02-13
92546,4417,2026-06-17,370,6,446.21,2677.26,Pending,
92547,1984,2025-11-12,310,5,158.24,791.20,Completed,2026-01-13
92548,7608,2026-07-15,430,5,125.02,625.10,Completed,2026-07-19
92549,905,2026-05-20,106,5,71.00,355.00,Completed,2026-07-26
92550,2107,2026-02-19,136,6,425.54,2553.24,Pending,
92551,2722,2025-10-17,429,6,466.85,2801.10,Completed,2026-02-03
92552,4701,2025-07-05,226,10,374.55,3745.50,Pending,
92553,7086,2026-02-05,23,4,379.11,1516.44,Completed,2026-02-14
92554,9278,2025-02-17,121,7,297.99,2085.93,Completed,2025-05-03
92555,9182,2025-11-13,402,3,27.39,82.17,Completed,2025-12-03
92556,1252,2025-05-14,116,2,429.08,858.16,Completed,2026-06-20
92557,2986,2024-08-25,393,1,235.90,235.90,Completed,2025-10-14
92558,3947,2025-06-01,308,1,170.01,170.01,Completed,2025-06-20
92559,7313,2026-04-20,427,6,25.82,154.92,Pending,
92560,3919,2025-12-29,302,10,56.23,562.30,Completed,2026-01-14
92561,5210,2024-09-02,216,6,193.78,1162.68,Completed,2026-06-16
92562,9868,2025-12-06,129,4,235.19,940.76,Completed,2026-04-09
92563,1010,2025-12-08,98,5,145.47,727.35,Completed,2026-03-05
92564,7424,2025-08-26,106,3,71.00,213.00,Completed,2026-07-01
92565,2487,2024-12-05,116,7,429.08,3003.56,Completed,2025-02-22
92566,2580,2025-04-11,274,9,82.92,746.28,Completed,2026-06-14
92567,976,2025-07-31,419,1,261.75,261.75,Completed,2026-04-13
92568,583,2024-08-23,395,6,127.89,767.34,Completed,2024-10-02
92569,6167,2025-11-23,411,2,240.07,480.14,Completed,2026-05-08
92570,6597,2025-04-16,72,3,84.98,254.94,Completed,2025-06-18
92571,2030,2026-07-09,427,10,25.82,258.20,Completed,2026-08-05
92572,6577,2025-02-25,376,4,322.96,1291.84,Completed,2025-06-05
92573,6296,2026-06-20,120,8,460.17,3681.36,Completed,2026-07-04
92574,8443,2025-05-28,104,4,113.33,453.32,Completed,2025-10-05
92575,8965,2025-12-26,483,9,378.44,3405.96,Completed,2026-07-03
92576,2333,2026-04-21,263,10,295.30,2953.00,Completed,2026-07-28
92577,9926,2024-11-21,363,8,289.09,2312.72,Completed,2026-03-18
92578,3741,2026-02-09,100,4,404.25,1617.00,Completed,2026-08-01
92579,2392,2024-10-26,377,4,68.53,274.12,Completed,2025-05-17
92580,4149,2025-05-17,331,6,380.63,2283.78,Pending,
92581,4003,2025-01-29,388,4,126.21,504.84,Completed,2025-03-30
92582,1944,2024-09-23,429,9,466.85,4201.65,Cancelled,
92583,741,2026-07-11,168,2,215.44,430.88,Completed,2026-07-28
92584,5047,2025-03-27,201,10,12.60,126.00,Completed,2025-10-28
92585,4168,2026-07-02,496,8,457.59,3660.72,Pending,
92586,4556,2025-08-23,456,5,266.45,1332.25,Completed,2026-04-11
92587,1242,2026-06-03,449,5,347.92,1739.60,Completed,2026-07-05
92588,7751,2024-09-26,119,3,171.38,514.14,Completed,2024-12-30
92589,7202,2026-06-07,243,5,30.04,150.20,Completed,2026-06-28
92590,6761,2026-03-05,230,10,294.36,2943.60,Completed,2026-07-14
92591,5852,2026-07-09,31,2,301.48,602.96,Completed,2026-07-26
92592,4056,2025-10-21,410,3,256.12,768.36,Completed,2026-04-05
92593,9658,2026-07-19,494,4,235.79,943.16,Completed,2026-07-20
92594,4571,2025-10-13,126,10,326.82,3268.20,Completed,2026-07-16
92595,4263,2026-04-02,230,8,294.36,2354.88,Completed,2026-05-22
92596,5008,2024-12-05,208,5,165.57,827.85,Cancelled,
92597,2567,2026-04-24,269,1,306.45,306.45,Completed,2026-07-19
92598,3317,2024-10-21,290,5,42.81,214.05,Completed,2025-07-17
92599,8437,2026-07-24,330,10,396.73,3967.30,Cancelled,
92600,8647,2025-08-11,2,3,339.97,1019.91,Completed,2026-05-11
92601,4181,2025-09-10,369,8,335.58,2684.64,Cancelled,
92602,4862,2024-09-16,71,5,415.53,2077.65,Completed,2025-08-30
92603,5466,2026-03-04,300,2,227.62,455.24,Completed,2026-06-21
92604,4638,2025-12-13,92,10,335.11,3351.10,Completed,2026-05-29
92605,9351,2025-06-20,437,7,211.85,1482.95,Completed,2025-06-28
92606,7600,2025-09-10,271,9,8.02,72.18,Completed,2026-01-29
92607,1850,2024-10-23,163,9,306.77,2760.93,Pending,
92608,5638,2026-01-19,238,1,417.68,417.68,Completed,2026-02-23
92609,4804,2024-08-13,67,8,469.77,3758.16,Completed,2025-08-31
92610,4015,2026-02-05,164,2,136.00,272.00,Cancelled,
92611,1230,2026-06-05,113,5,194.60,973.00,Completed,2026-08-05
92612,6680,2025-06-04,209,2,77.06,154.12,Completed,2025-11-18
92613,2238,2025-05-07,36,10,357.91,3579.10,Completed,2026-07-14
92614,9619,2026-05-09,279,1,265.83,265.83,Cancelled,
92615,600,2025-03-20,440,9,229.90,2069.10,Completed,2026-06-14
92616,9211,2025-05-29,158,1,248.41,248.41,Completed,2026-02-24
92617,6043,2026-01-29,165,7,82.48,577.36,Completed,2026-08-09
92618,5614,2025-03-03,285,4,288.83,1155.32,Pending,
92619,7556,2025-11-27,325,6,146.11,876.66,Completed,2025-12-19
92620,786,2026-07-20,300,7,227.62,1593.34,Completed,2026-07-29
92621,4635,2025-09-11,228,9,483.80,4354.20,Completed,2026-04-04
92622,1693,2026-03-29,381,2,129.05,258.10,Pending,
92623,3725,2026-01-28,380,9,176.28,1586.52,Completed,2026-06-24
92624,8893,2025-06-12,194,3,433.30,1299.90,Completed,2025-07-08
92625,5118,2026-06-21,277,9,305.50,2749.50,Cancelled,
92626,6408,2025-11-28,496,1,457.59,457.59,Completed,2026-06-30
92627,5765,2025-03-17,189,3,210.67,632.01,Completed,2025-05-15
92628,8620,2025-12-21,250,4,374.10,1496.40,Completed,2026-05-18
92629,5470,2024-09-10,394,2,30.05,60.10,Pending,
92630,2913,2026-01-09,115,4,417.28,1669.12,Completed,2026-07-13
92631,7315,2025-08-28,153,8,93.82,750.56,Completed,2026-05-07
92632,1240,2026-06-02,265,8,484.36,3874.88,Completed,2026-07-26
92633,578,2026-02-08,275,10,442.25,4422.50,Completed,2026-04-03
92634,328,2024-10-14,269,9,306.45,2758.05,Completed,2026-07-17
92635,197,2025-05-16,112,7,163.26,1142.82,Completed,2026-06-24
92636,8374,2026-05-29,106,10,71.00,710.00,Completed,2026-06-21
92637,9159,2026-02-13,427,6,25.82,154.92,Cancelled,
92638,1223,2025-09-30,353,2,401.57,803.14,Pending,
92639,5933,2025-12-23,129,10,235.19,2351.90,Completed,2026-07-24
92640,1443,2026-06-29,122,8,72.17,577.36,Completed,2026-07-01
92641,8764,2025-11-29,59,9,467.68,4209.12,Completed,2026-01-27
92642,9445,2025-03-30,121,2,297.99,595.98,Completed,2026-04-24
92643,8413,2026-06-20,407,4,27.43,109.72,Cancelled,
92644,6793,2024-12-25,395,2,127.89,255.78,Completed,2025-01-04
92645,2180,2025-03-22,313,3,157.89,473.67,Completed,2026-03-06
92646,3392,2025-02-19,126,9,326.82,2941.38,Completed,2025-08-08
92647,6577,2025-01-18,60,4,136.48,545.92,Completed,2026-04-20
92648,102,2024-11-07,145,1,361.44,361.44,Completed,2026-08-04
92649,9814,2025-04-07,288,9,125.44,1128.96,Completed,2026-07-26
92650,2751,2026-05-23,268,2,404.57,809.14,Pending,
92651,856,2026-04-07,249,9,12.81,115.29,Completed,2026-08-13
92652,5775,2026-05-25,214,9,321.27,2891.43,Completed,2026-08-10
92653,8377,2025-02-07,175,3,382.74,1148.22,Completed,2025-09-19
92654,9108,2024-09-27,133,10,55.44,554.40,Completed,2025-04-26
92655,5878,2026-06-28,114,6,206.76,1240.56,Completed,2026-07-23
92656,1724,2024-12-01,224,2,70.42,140.84,Completed,2025-01-17
92657,8135,2026-07-05,276,6,338.61,2031.66,Completed,2026-07-13
92658,5415,2025-01-19,494,4,235.79,943.16,Completed,2026-07-13
92659,8191,2026-02-28,177,9,484.68,4362.12,Completed,2026-05-02
92660,8737,2025-03-24,117,3,471.66,1414.98,Completed,2025-06-03
92661,1452,2026-02-25,140,5,426.60,2133.00,Completed,2026-02-26
92662,7028,2025-06-15,379,9,261.46,2353.14,Completed,2025-06-17
92663,7426,2026-07-16,255,2,141.13,282.26,Completed,2026-08-01
92664,3852,2026-06-21,442,3,85.43,256.29,Completed,2026-08-04
92665,7564,2026-02-26,47,8,142.88,1143.04,Completed,2026-07-23
92666,2109,2024-12-27,222,7,395.36,2767.52,Completed,2025-10-26
92667,462,2026-01-05,214,5,321.27,1606.35,Completed,2026-06-08
92668,4902,2026-02-13,434,1,327.02,327.02,Completed,2026-08-04
92669,3496,2025-03-01,411,3,240.07,720.21,Completed,2025-08-31
92670,6705,2026-04-13,25,5,299.96,1499.80,Completed,2026-04-28
92671,6690,2025-11-20,19,4,329.44,1317.76,Completed,2026-01-14
